order_id,order_date,order_time,year,month,month_name,quarter,day_ofweek,customer_id,customer_name,customer_type,customer_city,customer_country,contact_email,contact_phone,product_id,product_name,product_code,product_category,product_sub_category,product_description,order_quantity,unit_price,total_price,delivery_date,delivery_location,factory_id,factory_name,factory_location,factory_city,factory_country,factory_capacity,assembly_line_id,assembly_line_name,line_type,line_capacity,current_load,scheduled_start_date,actual_start_date,scheduled_end_date,actual_end_date,production_status,completion_percent,quality_score,defects,rework_required,scheduled_delivery,actual_delivery,delivery_status,delay_days,note
ORD00000632,2024-12-26,16:22,2024,2,February,Q1,Wednesday,CUST000033,Customer 33,Retailer,Mumbai,India,customer33@company.com,9433925599,PROD000033,Product 33,PC899703,Machinery,Pumps,High-quality Product 33,235,312.13,73350.55,2024-05-21,"Mumbai, 169889",FAC01,Factory 1,Plant 1,Mumbai,India,183521,LINE003,Assembly Line 3,Painting,26833,10166,2024-10-13,2024-07-28,2024-03-27,2024-09-14,Completed,4,85.85,49,Yes,2024-04-14,2024-07-14,In Transit,14,Order ORD00000632 - Production running smoothly
ORD00000633,2024-03-19,13:00,2024,2,February,Q1,Thursday,CUST000034,Customer 34,Corporate,Delhi,India,customer34@company.com,9808053972,PROD000034,Product 34,PC375619,Consumer Goods,Appliances,High-quality Product 34,597,4663.44,2784073.68,2024-07-27,"Delhi, 906518",FAC02,Factory 2,Plant 2,Delhi,India,851611,LINE004,Assembly Line 4,Packaging,5457,2790,2024-09-04,2024-02-25,2024-05-28,null,On Hold,93,75.46,27,Yes,2024-12-25,2024-08-13,Delivered,20,Order ORD00000633 - Quality issues detected
ORD00000634,2024-08-09,10:05,2024,12,December,Q4,Friday,CUST000035,Customer 35,Individual,Bangalore,India,customer35@company.com,9249796540,PROD000035,Product 35,PC368815,Industrial Equipment,Motors,High-quality Product 35,387,637.03,246530.61,2024-03-26,"Bangalore, 412321",FAC03,Factory 3,Plant 3,Bangalore,India,934218,LINE005,Assembly Line 5,Testing,49106,12199,2024-05-09,2024-10-27,2024-09-18,2024-11-05,Cancelled,14,95.83,35,Yes,2024-07-22,2024-07-06,Delayed,6,Order ORD00000634 - Production running smoothly
ORD00000635,2024-12-26,15:24,2024,12,December,Q4,Saturday,CUST000036,Customer 36,OEM,Pune,India,customer36@company.com,9754006215,PROD000036,Product 36,PC851628,Electronics,Controllers,High-quality Product 36,865,576.35,498542.75,2024-09-05,"Pune, 382037",FAC04,Factory 4,Plant 4,Pune,India,810502,LINE006,Assembly Line 6,Assembly,31191,23294,2024-02-22,2024-01-15,2024-05-01,2024-02-03,Planned,83,92.87,22,Yes,2024-02-15,null,Pending,1,Order ORD00000635 - Production running smoothly
ORD00000636,2024-03-06,12:41,2024,6,June,Q2,Sunday,CUST000037,Customer 37,Distributor,Hyderabad,India,customer37@company.com,9328500427,PROD000037,Product 37,PC465840,Automotive,Engines,High-quality Product 37,780,285.74,222877.2,2024-11-17,"Hyderabad, 564374",FAC05,Factory 5,Plant 5,Hyderabad,India,343763,LINE007,Assembly Line 7,Welding,46950,24376,2024-07-26,2024-03-21,2024-12-05,null,In Progress,59,91.11,26,Yes,2024-12-14,2024-04-11,Shipped,19,Order ORD00000636 - Production running smoothly
ORD00000637,2024-10-04,12:26,2024,2,February,Q1,Monday,CUST000038,Customer 38,Retailer,Chennai,India,customer38@company.com,9844312084,PROD000038,Product 38,PC227858,Machinery,Pumps,High-quality Product 38,72,1575.48,113434.56,2024-06-26,"Chennai, 632511",FAC06,Factory 6,Plant 6,Chennai,India,297966,LINE008,Assembly Line 8,Painting,22342,6792,2024-03-03,2024-07-09,2024-06-02,null,Completed,65,99.08,2,No,2024-10-06,2024-03-05,In Transit,19,Order ORD00000637 - Production running smoothly
ORD00000638,2024-11-12,14:14,2024,7,July,Q3,Tuesday,CUST000039,Customer 39,Corporate,Kolkata,India,customer39@company.com,9385714926,PROD000039,Product 39,PC844799,Consumer Goods,Appliances,High-quality Product 39,380,3079.87,1170350.6,2024-09-23,"Kolkata, 988442",FAC07,Factory 7,Plant 7,Kolkata,India,878284,LINE009,Assembly Line 9,Packaging,35614,20370,2024-10-27,2024-03-02,2024-02-04,2024-11-25,On Hold,86,88.95,49,Yes,2024-06-25,2024-05-09,Delivered,-1,Order ORD00000638 - Production running smoothly
ORD00000639,2024-02-28,08:10,2024,2,February,Q1,Wednesday,CUST000040,Customer 40,Individual,Jaipur,India,customer40@company.com,9953562717,PROD000040,Product 40,PC336593,Industrial Equipment,Motors,High-quality Product 40,376,3805.2,1430755.2,2024-08-23,"Jaipur, 411699",FAC08,Factory 8,Plant 8,Jaipur,India,743113,LINE010,Assembly Line 10,Testing,17918,3116,2024-06-21,null,2024-04-24,null,Cancelled,45,89,19,Yes,2024-07-04,2024-12-13,Delayed,7,Order ORD00000639 - Production running smoothly
ORD00000640,2024-02-16,15:23,2024,9,September,Q3,Thursday,CUST000041,Customer 41,OEM,Mumbai,India,customer41@company.com,9812613991,PROD000041,Product 41,PC168470,Electronics,Controllers,High-quality Product 41,249,2381.44,592978.56,2024-12-02,"Mumbai, 259142",FAC01,Factory 1,Plant 1,Mumbai,India,257224,LINE011,Assembly Line 11,Assembly,12325,16048,2024-07-20,2024-03-24,2024-07-01,null,Planned,27,70.66,2,No,2024-12-13,2024-10-22,Pending,13,Order ORD00000640 - Quality issues detected
ORD00000641,2024-01-22,12:14,2024,9,September,Q3,Friday,CUST000042,Customer 42,Distributor,Delhi,India,customer42@company.com,9616403613,PROD000042,Product 42,PC416154,Automotive,Engines,High-quality Product 42,690,4407.65,3041278.5,2024-04-28,"Delhi, 189809",FAC02,Factory 2,Plant 2,Delhi,India,534170,LINE012,Assembly Line 12,Welding,21517,1787,2024-06-07,2024-07-02,2024-08-09,2024-11-11,In Progress,86,72.8,42,Yes,2024-12-12,null,Shipped,13,Order ORD00000641 - Quality issues detected
ORD00000642,2024-07-23,16:58,2024,4,April,Q2,Saturday,CUST000043,Customer 43,Retailer,Bangalore,India,customer43@company.com,9686365741,PROD000043,Product 43,PC743811,Machinery,Pumps,High-quality Product 43,796,2735.51,2177465.96,2024-03-21,"Bangalore, 738608",FAC03,Factory 3,Plant 3,Bangalore,India,132313,LINE013,Assembly Line 13,Painting,26867,13440,2024-03-14,2024-07-18,2024-03-09,2024-08-15,Completed,57,81.15,15,Yes,2024-12-03,2024-07-12,In Transit,5,Order ORD00000642 - Quality issues detected
ORD00000643,2024-03-09,11:33,2024,12,December,Q4,Sunday,CUST000044,Customer 44,Corporate,Pune,India,customer44@company.com,9474997940,PROD000044,Product 44,PC827842,Consumer Goods,Appliances,High-quality Product 44,443,2028.1,898448.3,2024-04-23,"Pune, 468300",FAC04,Factory 4,Plant 4,Pune,India,972850,LINE014,Assembly Line 14,Packaging,44095,20252,2024-11-11,2024-02-28,2024-08-20,2024-08-09,On Hold,57,81.48,23,Yes,2024-09-28,2024-03-14,Delivered,8,Order ORD00000643 - Quality issues detected
ORD00000644,2024-09-26,11:57,2024,7,July,Q3,Monday,CUST000045,Customer 45,Individual,Hyderabad,India,customer45@company.com,9346355876,PROD000045,Product 45,PC779615,Industrial Equipment,Motors,High-quality Product 45,946,4741.73,4485676.58,2024-11-22,"Hyderabad, 851484",FAC05,Factory 5,Plant 5,Hyderabad,India,495674,LINE015,Assembly Line 15,Testing,15746,39509,2024-11-06,2024-02-13,2024-05-15,2024-04-05,Cancelled,78,70.19,45,Yes,2024-08-18,null,Delayed,7,Order ORD00000644 - Quality issues detected
ORD00000645,2024-07-10,12:01,2024,6,June,Q2,Tuesday,CUST000046,Customer 46,OEM,Chennai,India,customer46@company.com,9548890069,PROD000046,Product 46,PC144595,Electronics,Controllers,High-quality Product 46,235,3968.67,932637.45,2024-10-17,"Chennai, 302795",FAC06,Factory 6,Plant 6,Chennai,India,518957,LINE016,Assembly Line 16,Assembly,38614,14493,2024-08-24,2024-08-06,2024-10-02,2024-11-22,Planned,86,98.84,43,Yes,2024-05-05,2024-12-24,Pending,3,Order ORD00000645 - Production running smoothly
ORD00000646,2024-04-25,12:07,2024,2,February,Q1,Wednesday,CUST000047,Customer 47,Distributor,Kolkata,India,customer47@company.com,9865535459,PROD000047,Product 47,PC571015,Automotive,Engines,High-quality Product 47,686,1714.1,1175872.6,2024-10-05,"Kolkata, 402627",FAC07,Factory 7,Plant 7,Kolkata,India,819707,LINE017,Assembly Line 17,Welding,1094,30453,2024-11-21,2024-03-14,2024-06-06,2024-09-08,In Progress,67,89.98,5,No,2024-04-12,null,Shipped,-2,Order ORD00000646 - Production running smoothly
ORD00000647,2024-07-03,17:15,2024,11,November,Q4,Thursday,CUST000048,Customer 48,Retailer,Jaipur,India,customer48@company.com,9793194988,PROD000048,Product 48,PC846796,Machinery,Pumps,High-quality Product 48,737,1120.95,826140.15,2024-11-21,"Jaipur, 880576",FAC08,Factory 8,Plant 8,Jaipur,India,830658,LINE018,Assembly Line 18,Painting,7773,914,2024-02-23,2024-07-26,2024-09-13,2024-06-04,Completed,72,89.2,19,Yes,2024-09-05,2024-10-06,In Transit,15,Order ORD00000647 - Production running smoothly
ORD00000648,2024-02-11,08:39,2024,3,March,Q1,Friday,CUST000049,Customer 49,Corporate,Mumbai,India,customer49@company.com,9528823818,PROD000049,Product 49,PC389262,Consumer Goods,Appliances,High-quality Product 49,158,2760.22,436114.76,2024-10-25,"Mumbai, 295426",FAC01,Factory 1,Plant 1,Mumbai,India,100097,LINE019,Assembly Line 19,Packaging,15835,9241,2024-07-16,2024-12-11,2024-01-16,2024-10-02,On Hold,97,85.72,7,No,2024-04-13,2024-11-08,Delivered,-2,Order ORD00000648 - Production running smoothly
ORD00000649,2024-03-05,11:48,2024,6,June,Q2,Saturday,CUST000050,Customer 50,Individual,Delhi,India,customer50@company.com,9978203024,PROD000050,Product 50,PC486307,Industrial Equipment,Motors,High-quality Product 50,549,281.72,154664.28,2024-12-24,"Delhi, 982179",FAC02,Factory 2,Plant 2,Delhi,India,475404,LINE020,Assembly Line 20,Testing,8846,20754,2024-02-03,2024-03-27,2024-01-22,null,Cancelled,70,78.87,15,Yes,2024-09-03,2024-05-27,Delayed,14,Order ORD00000649 - Quality issues detected
ORD00000650,2024-06-27,17:23,2024,9,September,Q3,Sunday,CUST000051,Customer 51,OEM,Bangalore,India,customer51@company.com,9216438424,PROD000051,Product 51,PC390236,Electronics,Controllers,High-quality Product 51,927,3037.31,2815586.37,2024-05-16,"Bangalore, 520139",FAC03,Factory 3,Plant 3,Bangalore,India,421353,LINE021,Assembly Line 21,Assembly,46916,33045,2024-11-14,2024-03-28,2024-06-28,null,Planned,26,87.22,34,Yes,2024-10-15,2024-04-03,Pending,3,Order ORD00000650 - Production running smoothly
ORD00000651,2024-07-07,08:50,2024,10,October,Q4,Monday,CUST000052,Customer 52,Distributor,Pune,India,customer52@company.com,9780863117,PROD000052,Product 52,PC129366,Automotive,Engines,High-quality Product 52,798,1581.83,1262300.34,2024-05-28,"Pune, 174849",FAC04,Factory 4,Plant 4,Pune,India,747806,LINE022,Assembly Line 22,Welding,16144,13721,2024-11-02,2024-12-21,2024-01-08,null,In Progress,52,87.26,17,Yes,2024-01-12,null,Shipped,7,Order ORD00000651 - Production running smoothly
ORD00000652,2024-09-21,11:30,2024,7,July,Q3,Tuesday,CUST000053,Customer 53,Retailer,Hyderabad,India,customer53@company.com,9558762602,PROD000053,Product 53,PC858936,Machinery,Pumps,High-quality Product 53,268,4570.3,1224840.4,2024-12-21,"Hyderabad, 478368",FAC05,Factory 5,Plant 5,Hyderabad,India,518961,LINE023,Assembly Line 23,Painting,19598,23320,2024-07-28,2024-02-05,2024-02-22,null,Completed,20,70.53,28,Yes,2024-10-22,2024-03-08,In Transit,17,Order ORD00000652 - Quality issues detected
ORD00000653,2024-02-16,11:45,2024,4,April,Q2,Wednesday,CUST000054,Customer 54,Corporate,Chennai,India,customer54@company.com,9738720308,PROD000054,Product 54,PC977139,Consumer Goods,Appliances,High-quality Product 54,818,4259.78,3484500.04,2024-06-07,"Chennai, 553548",FAC06,Factory 6,Plant 6,Chennai,India,845335,LINE024,Assembly Line 24,Packaging,4860,11648,2024-03-09,2024-06-20,2024-04-02,2024-06-11,On Hold,42,92.22,16,Yes,2024-10-21,null,Delivered,15,Order ORD00000653 - Production running smoothly
ORD00000654,2024-02-04,16:41,2024,11,November,Q4,Thursday,CUST000055,Customer 55,Individual,Kolkata,India,customer55@company.com,9700319325,PROD000055,Product 55,PC465434,Industrial Equipment,Motors,High-quality Product 55,460,3098.92,1425503.2,2024-09-28,"Kolkata, 911154",FAC07,Factory 7,Plant 7,Kolkata,India,975030,LINE025,Assembly Line 25,Testing,41653,13399,2024-01-09,2024-06-08,2024-09-25,2024-10-15,Cancelled,57,96.8,46,Yes,2024-09-14,2024-09-25,Delayed,17,Order ORD00000654 - Production running smoothly
ORD00000655,2024-03-20,10:20,2024,8,August,Q3,Friday,CUST000056,Customer 56,OEM,Jaipur,India,customer56@company.com,9446003295,PROD000056,Product 56,PC473790,Electronics,Controllers,High-quality Product 56,750,170.79,128092.5,2024-11-05,"Jaipur, 406699",FAC08,Factory 8,Plant 8,Jaipur,India,331954,LINE026,Assembly Line 26,Assembly,20591,12475,2024-06-04,2024-03-19,2024-01-18,2024-01-12,Planned,27,89.9,47,Yes,2024-04-05,2024-10-06,Pending,18,Order ORD00000655 - Production running smoothly
ORD00000656,2024-11-20,13:54,2024,4,April,Q2,Saturday,CUST000057,Customer 57,Distributor,Mumbai,India,customer57@company.com,9254158702,PROD000057,Product 57,PC617769,Automotive,Engines,High-quality Product 57,634,1379.21,874419.14,2024-05-22,"Mumbai, 781557",FAC01,Factory 1,Plant 1,Mumbai,India,571811,LINE027,Assembly Line 27,Welding,6572,15917,2024-05-17,2024-09-09,2024-06-09,2024-08-07,In Progress,17,94.76,39,Yes,2024-09-03,null,Shipped,20,Order ORD00000656 - Production running smoothly
ORD00000657,2024-01-28,12:21,2024,10,October,Q4,Sunday,CUST000058,Customer 58,Retailer,Delhi,India,customer58@company.com,9923442383,PROD000058,Product 58,PC802549,Machinery,Pumps,High-quality Product 58,37,2743.85,101522.45,2024-05-26,"Delhi, 502980",FAC02,Factory 2,Plant 2,Delhi,India,388432,LINE028,Assembly Line 28,Painting,1238,9919,2024-11-19,2024-12-26,2024-03-07,null,Completed,97,90.28,37,Yes,2024-07-02,2024-04-10,In Transit,14,Order ORD00000657 - Production running smoothly
ORD00000658,2024-04-02,10:41,2024,9,September,Q3,Monday,CUST000059,Customer 59,Corporate,Bangalore,India,customer59@company.com,9311566519,PROD000059,Product 59,PC973349,Consumer Goods,Appliances,High-quality Product 59,902,882.33,795861.66,2024-03-18,"Bangalore, 777435",FAC03,Factory 3,Plant 3,Bangalore,India,556088,LINE029,Assembly Line 29,Packaging,34136,12218,2024-05-17,null,2024-08-16,2024-07-16,On Hold,43,93.39,31,Yes,2024-10-11,2024-10-06,Delivered,6,Order ORD00000658 - Production running smoothly
ORD00000659,2024-06-08,10:49,2024,10,October,Q4,Tuesday,CUST000060,Customer 60,Individual,Pune,India,customer60@company.com,9383524391,PROD000060,Product 60,PC421761,Industrial Equipment,Motors,High-quality Product 60,597,2117.48,1264135.56,2024-07-22,"Pune, 109236",FAC04,Factory 4,Plant 4,Pune,India,506779,LINE030,Assembly Line 30,Testing,26966,28817,2024-04-13,2024-08-04,2024-09-11,2024-07-13,Cancelled,10,97.19,48,Yes,2024-04-28,2024-12-21,Delayed,13,Order ORD00000659 - Production running smoothly
ORD00000660,2024-02-27,16:23,2024,1,January,Q1,Wednesday,CUST000061,Customer 61,OEM,Hyderabad,India,customer61@company.com,9140236638,PROD000061,Product 61,PC348666,Electronics,Controllers,High-quality Product 61,220,745.62,164036.4,2024-08-16,"Hyderabad, 637283",FAC05,Factory 5,Plant 5,Hyderabad,India,808669,LINE001,Assembly Line 1,Assembly,44569,29354,2024-06-10,2024-07-25,2024-04-28,2024-12-26,Planned,84,81.24,36,Yes,2024-04-01,2024-06-04,Pending,15,Order ORD00000660 - Quality issues detected
ORD00000661,2024-05-25,10:33,2024,6,June,Q2,Thursday,CUST000062,Customer 62,Distributor,Chennai,India,customer62@company.com,9249707859,PROD000062,Product 62,PC206365,Automotive,Engines,High-quality Product 62,294,3057.52,898910.88,2024-10-15,"Chennai, 140617",FAC06,Factory 6,Plant 6,Chennai,India,895438,LINE002,Assembly Line 2,Welding,35259,2359,2024-10-03,2024-11-17,2024-12-02,2024-08-06,In Progress,97,99.32,45,Yes,2024-09-14,2024-12-22,Shipped,1,Order ORD00000661 - Production running smoothly
ORD00000662,2024-08-01,11:52,2024,8,August,Q3,Friday,CUST000063,Customer 63,Retailer,Kolkata,India,customer63@company.com,9215144524,PROD000063,Product 63,PC137333,Machinery,Pumps,High-quality Product 63,671,3613.78,2424846.38,2024-07-17,"Kolkata, 756207",FAC07,Factory 7,Plant 7,Kolkata,India,778635,LINE003,Assembly Line 3,Painting,16082,5538,2024-10-22,2024-01-21,2024-02-03,2024-09-28,Completed,28,78.19,46,Yes,2024-12-17,2024-11-12,In Transit,8,Order ORD00000662 - Quality issues detected
ORD00000663,2024-03-12,14:01,2024,3,March,Q1,Saturday,CUST000064,Customer 64,Corporate,Jaipur,India,customer64@company.com,9764635437,PROD000064,Product 64,PC968199,Consumer Goods,Appliances,High-quality Product 64,586,2197.7,1287852.2,2024-11-26,"Jaipur, 765613",FAC08,Factory 8,Plant 8,Jaipur,India,638351,LINE004,Assembly Line 4,Packaging,46807,9250,2024-04-01,2024-10-10,2024-12-13,2024-11-23,On Hold,99,96.07,49,Yes,2024-08-16,null,Delivered,1,Order ORD00000663 - Production running smoothly
ORD00000664,2024-05-15,14:52,2024,9,September,Q3,Sunday,CUST000065,Customer 65,Individual,Mumbai,India,customer65@company.com,9639701701,PROD000065,Product 65,PC859006,Industrial Equipment,Motors,High-quality Product 65,195,4593.46,895724.7,2024-07-06,"Mumbai, 127451",FAC01,Factory 1,Plant 1,Mumbai,India,812557,LINE005,Assembly Line 5,Testing,5874,13395,2024-02-10,2024-01-25,2024-03-02,2024-07-21,Cancelled,88,72.05,4,No,2024-10-12,2024-08-28,Delayed,20,Order ORD00000664 - Quality issues detected
ORD00000665,2024-11-08,11:31,2024,12,December,Q4,Monday,CUST000066,Customer 66,OEM,Delhi,India,customer66@company.com,9238278128,PROD000066,Product 66,PC916910,Electronics,Controllers,High-quality Product 66,413,3837.51,1584891.63,2024-02-17,"Delhi, 464110",FAC02,Factory 2,Plant 2,Delhi,India,661647,LINE006,Assembly Line 6,Assembly,28898,29238,2024-10-19,2024-04-22,2024-05-28,2024-04-12,Planned,18,75,44,Yes,2024-06-06,2024-01-12,Pending,-5,Order ORD00000665 - Quality issues detected
ORD00000666,2024-04-26,09:46,2024,9,September,Q3,Tuesday,CUST000067,Customer 67,Distributor,Bangalore,India,customer67@company.com,9453508878,PROD000067,Product 67,PC958465,Automotive,Engines,High-quality Product 67,728,4761.91,3466670.48,2024-11-13,"Bangalore, 931056",FAC03,Factory 3,Plant 3,Bangalore,India,999941,LINE007,Assembly Line 7,Welding,32108,37195,2024-11-22,2024-07-20,2024-08-05,null,In Progress,96,76.22,27,Yes,2024-08-06,2024-01-26,Shipped,14,Order ORD00000666 - Quality issues detected
ORD00000667,2024-12-12,12:20,2024,6,June,Q2,Wednesday,CUST000068,Customer 68,Retailer,Pune,India,customer68@company.com,9662319067,PROD000068,Product 68,PC261353,Machinery,Pumps,High-quality Product 68,176,3101.35,545837.6,2024-03-13,"Pune, 677881",FAC04,Factory 4,Plant 4,Pune,India,136224,LINE008,Assembly Line 8,Painting,25887,24943,2024-11-02,null,2024-02-20,null,Completed,84,88.68,2,No,2024-07-06,2024-09-03,In Transit,-1,Order ORD00000667 - Production running smoothly
ORD00000668,2024-08-13,11:12,2024,6,June,Q2,Thursday,CUST000069,Customer 69,Corporate,Hyderabad,India,customer69@company.com,9106660659,PROD000069,Product 69,PC887233,Consumer Goods,Appliances,High-quality Product 69,271,185.6,50297.6,2024-08-16,"Hyderabad, 298794",FAC05,Factory 5,Plant 5,Hyderabad,India,322045,LINE009,Assembly Line 9,Packaging,2716,16948,2024-05-11,2024-09-14,2024-12-27,null,On Hold,13,81.47,50,Yes,2024-01-12,2024-05-09,Delivered,15,Order ORD00000668 - Quality issues detected
ORD00000669,2024-07-16,11:29,2024,11,November,Q4,Friday,CUST000070,Customer 70,Individual,Chennai,India,customer70@company.com,9249805386,PROD000070,Product 70,PC616380,Industrial Equipment,Motors,High-quality Product 70,159,2721.84,432772.56,2024-05-15,"Chennai, 625795",FAC06,Factory 6,Plant 6,Chennai,India,755383,LINE010,Assembly Line 10,Testing,35312,7805,2024-02-21,2024-03-12,2024-08-15,2024-06-06,Cancelled,79,85.37,8,No,2024-03-04,2024-03-16,Delayed,-3,Order ORD00000669 - Production running smoothly
ORD00000670,2024-03-02,09:50,2024,7,July,Q3,Saturday,CUST000071,Customer 71,OEM,Kolkata,India,customer71@company.com,9491671260,PROD000071,Product 71,PC143441,Electronics,Controllers,High-quality Product 71,896,1368.53,1226202.88,2024-06-27,"Kolkata, 495833",FAC07,Factory 7,Plant 7,Kolkata,India,128195,LINE011,Assembly Line 11,Assembly,26478,923,2024-06-15,2024-07-24,2024-11-13,null,Planned,32,95.56,13,Yes,2024-05-22,2024-06-23,Pending,15,Order ORD00000670 - Production running smoothly
ORD00000671,2024-01-01,12:46,2024,12,December,Q4,Sunday,CUST000072,Customer 72,Distributor,Jaipur,India,customer72@company.com,9165000730,PROD000072,Product 72,PC911977,Automotive,Engines,High-quality Product 72,202,4972.71,1004487.42,2024-11-23,"Jaipur, 738433",FAC08,Factory 8,Plant 8,Jaipur,India,502533,LINE012,Assembly Line 12,Welding,5940,37021,2024-07-08,2024-05-02,2024-12-02,null,In Progress,63,89.26,49,Yes,2024-11-04,2024-08-17,Shipped,14,Order ORD00000671 - Production running smoothly
ORD00000672,2024-06-16,17:55,2024,5,May,Q2,Monday,CUST000073,Customer 73,Retailer,Mumbai,India,customer73@company.com,9634680519,PROD000073,Product 73,PC329062,Machinery,Pumps,High-quality Product 73,146,4682.61,683661.06,2024-01-16,"Mumbai, 315839",FAC01,Factory 1,Plant 1,Mumbai,India,333104,LINE013,Assembly Line 13,Painting,21957,36687,2024-09-07,2024-01-06,2024-02-01,null,Completed,31,97.45,8,No,2024-05-11,2024-10-25,In Transit,-4,Order ORD00000672 - Production running smoothly
